coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.37, 1.5390336958731865, 0.5242348387525981, 0.07, 1.6225207618592639, 0.5283764542899823, 0.49, 1.7139059656126983, 0.34533006815569345, 0.21, 1.671693182661353, 0.434621816741536]","[1.35, 1.35, 1.35, 1.35, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.69, -0.24, 0.04, 0.45, -0.76, -0.67, -0.42, -0.14, -0.07, 0.2, 0.33, 0.52, 0.68, -0.7, -0.37, -0.08, 0.06, 0.29, 0.64, -0.61, -0.44, -0.11, 0.22, 0.47, 0.66]","[-0.21352313167259787, -0.40437158469945356, -0.4701298701298701, -0.34951456310679613, -0.2, -0.12946428571428573, -0.34841628959276016, -0.5145038167938931, -0.5741444866920152, -0.6457142857142857, -0.512087912087912, -0.34801762114537443, -0.1639135959339263, -0.2247557003257329, -0.30751708428246016, -0.5020746887966805, -0.5445859872611465, -0.5122749590834698, -0.18840579710144928, -0.1939655172413793, -0.2704, -0.3452685421994885, -0.40551181102362205, -0.3093681917211329, -0.15926892950391644]","[0.04120964265939674, 0.03380439598372765, 0.031806597069759204, 0.06527907120033179, 0.047809144373375745, 0.04684794454260683, 0.04458471242230028, 0.03350483211144409, 0.05048653430383218, 0.04081502038726464, 0.04026740208871936, 0.043998491548339784, 0.03516402540131616, 0.055612809762480224, 0.03211300595300293, 0.03939166579055268, 0.03346797362739799, 0.03474419887751022, 0.04468669992681269, 0.045542169216952394, 0.03850992266935887, 0.04746218399832809, 0.04055617692112222, 0.03138577383960936, 0.03567025894904247]","[-0.19487118353244667, -0.3616245943690955, -0.4324313039504158, -0.3723300558936385, -0.14110176592067603, -0.18913891967363267, -0.33309110034723666, -0.4716660190200438, -0.4960178997212436, -0.5260145646748313, -0.4933495811860398, -0.3745393594834667, -0.19704908713131292, -0.12365690256371592, -0.35845495811288675, -0.5112499586343883, -0.5455950057939554, -0.5199139571286371, -0.2163226013589431, -0.15096186607026826, -0.24582153145215294, -0.3952956997526124, -0.42910146971206753, -0.3266770985621028, -0.15012143869478933]"
"[-0.22933465098229483, 1.458640205723345, 0.31559266996377755, 0.41066902617759776, 1.6655110838255054, 0.2980405639347609, 0.37866884231960307, 1.7387423197503697, 0.5349625117757351, 0.10133391555031633, 1.6523818816406741, 0.35157162857209345]","[1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.6, 1.6, 1.6, 1.6, 1.6, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.81, -0.42, -0.24, 0.22, 0.31, 0.81, -0.82, -0.51, -0.19, 0.01, 0.33, 0.73, -0.64, -0.21, -0.04, 0.31, 0.77, -0.72, -0.48, -0.37, -0.27, 0.0, 0.11, 0.41, 0.47, 0.69]","[-0.33969465648854963, -0.29577464788732394, -0.27835051546391754, -0.25766871165644173, -0.2640845070422535, 0.05134474327628362, -0.5683453237410072, -0.5353982300884956, -0.4498044328552803, -0.39420935412026725, -0.26108374384236455, 0.1984732824427481, -0.5719557195571956, -0.4796747967479675, -0.44668587896253603, -0.22529644268774704, 0.29973474801061006, -0.25542570951585974, -0.2993762993762994, -0.24203821656050956, -0.2727272727272727, -0.24008350730688935, -0.16527196652719664, 0.0015455950540958269, -0.02888583218707015, 0.15873015873015872]","[0.0410874960166494, 0.04628238892970209, 0.04361313030654901, 0.05351471430682818, 0.04046950193064556, 0.04938159673583537, 0.04029220586755226, 0.02809096978044492, 0.03224894957374317, 0.03066811684806833, 0.04790783636294233, 0.04281614244340083, 0.04982873453623618, 0.03538205161099227, 0.03396200041153527, 0.061253103911423, 0.04913466259706984, 0.039503549150969604, 0.030762551000290607, 0.05475531855399717, 0.03349572265249733, 0.04435480192843964, 0.03189754087857969, 0.03931400974054076, 0.037072470918438016, 0.06219544006372359]","[-0.2841953221976432, -0.31088944028505344, -0.3164034997137932, -0.2700463050152247, -0.24593653771201715, 0.019436485581018, -0.5809878367331799, -0.5181299231365405, -0.45780188708474345, -0.39802122330189826, -0.22749744285901427, 0.19022629460315343, -0.5397642580708114, -0.46018827141275626, -0.41275989379467887, -0.2374663641199558, 0.2556922687939735, -0.25292170451691753, -0.25827030742436885, -0.25778047178010527, -0.2538323352362192, -0.21687537784610147, -0.18678485331629435, -0.043677812235186964, -0.002297308963210321, 0.19299597914643057]"
"[0.40490712881404184, 1.7948135867553334, 0.49549669870680646, 0.3304414499516893, 1.4447355256602896, 0.5451059416763273, -0.06981157393345548, 1.5540396456908732, 0.5283542835791875, 0.3304414499516893, 1.7953292163051366, 0.36383419400806766]","[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.83, 1.83, 1.83, 1.83]","[-0.72, -0.57, -0.27, -0.17, 0.18, 0.23, 0.51, 0.73, -0.76, -0.54, -0.26, -0.06, 0.35, 0.41, 0.72, -0.71, -0.29, -0.01, 0.11, 0.28, 0.63, -0.81, -0.15, 0.09, 0.61]","[0.004484304932735426, 0.03315881326352531, 0.18421052631578946, 0.1593625498007968, 0.18137254901960784, 0.16475095785440613, 0.25412541254125415, 0.34710743801652894, 0.06211936662606577, 0.25338491295938104, 0.2990353697749196, 0.3553008595988539, 0.23294117647058823, 0.29064039408866993, 0.3902728351126928, 0.20610687022900764, 0.33874709976798145, 0.37333333333333335, 0.28264462809917357, 0.28494041170097506, 0.32806324110671936, 0.09352517985611511, 0.3843351548269581, 0.3536231884057971, 0.3386454183266932]","[0.03348213985802395, 0.0417526267182798, 0.05637242472804073, 0.044061790588699946, 0.048686270522675906, 0.06105261602040554, 0.03928864738111406, 0.03480596404186714, 0.034832838753848586, 0.042544687756010335, 0.05411010115515538, 0.03538088493615983, 0.04717273410636072, 0.038772803795455536, 0.03171056670161362, 0.06045375363377986, 0.03204641359953643, 0.04373206863573336, 0.0389980294947559, 0.03155090062431661, 0.059389998952943675, 0.04222356226032126, 0.039400944224262664, 0.0356096111562334, 0.05938996926072782]","[0.006504295133251792, 0.0762945182639661, 0.15494192061538797, 0.16856671053060474, 0.19601015984778683, 0.19984335667763903, 0.2365089205129836, 0.29843628003720885, 0.06681405264703204, 0.23082070715926253, 0.29928923921129785, 0.2918187422368904, 0.2614844318990787, 0.26654377236998344, 0.3843138414786579, 0.17682603164787497, 0.3713769516537924, 0.33038856537336997, 0.30188879960378157, 0.2723229106854016, 0.3427039754432772, 0.10934857236361369, 0.3964806277645074, 0.31654088033815014, 0.31207125632866783]"
"[-0.13, 1.5187256853728501, 0.6053933299975176, 0.81, 1.5696102013989952, 0.6207458094204164, 0.01, 1.7110645177059514, 0.45354753307839296, -0.97, 1.7533928303288344, 0.5004504242894336]","[1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.42, 1.42, 1.42, 1.42, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.9, 1.9, 1.9, 1.9]","[-0.74, -0.58, -0.39, -0.05, 0.08, 0.41, 0.44, 0.7, -0.44, -0.42, 0.28, 0.64, -0.7, -0.57, -0.38, -0.03, 0.03, 0.23, 0.63, 0.77, -0.75, -0.1, 0.29, 0.43]","[-0.48842592592592593, -0.5938566552901023, -0.4799054373522459, -0.1267605633802817, 0.006696428571428571, 0.41431670281995664, 0.38882282996432815, 0.28549141965678626, -0.6218057921635435, -0.5483870967741935, 0.3568281938325991, 0.43833580980683506, -0.575, -0.7134986225895317, -0.594111461619348, -0.15031055900621118, 0.0026666666666666666, 0.29515418502202645, 0.48, 0.2669983416252073, -0.5350877192982456, -0.27490996398559425, 0.3167259786476868, 0.47751605995717344]","[0.02968663721715878, 0.03323651598506296, 0.04265676888741459, 0.03722659505888483, 0.03340690619501833, 0.04238910937786996, 0.031769398128228404, 0.0378537840812572, 0.03232494611148653, 0.05676662516955611, 0.04384277174804331, 0.034646628730352395, 0.028926091163515338, 0.036774935902614915, 0.026083897058827743, 0.034844940209452197, 0.051639594341006435, 0.03661290960677246, 0.06203224967708329, 0.03924477520272078, 0.05594801521400782, 0.03331296017119875, 0.04001077822869228, 0.04065782457420733]","[-0.4895939136782877, -0.5684694264878756, -0.5078246201082334, -0.14920911861993863, 0.018203968880919436, 0.3543092687494432, 0.37138931417564025, 0.36215816314271565, -0.585414429431369, -0.5740859525425561, 0.2804585278717837, 0.4285969464762043, -0.5874406458281127, -0.6749649403677473, -0.6108285661288257, -0.13708182292577753, -0.03772312025269614, 0.2713543982561682, 0.4854399817387369, 0.32643221656800986, -0.45843541761448814, -0.22861405066477064, 0.33482608989102725, 0.452787981209955]"
"[-0.21, 1.7096241397598886, 0.5429604640365511, -0.61, 1.6622324336237462, 0.607249664689191, 0.19, 1.620824619352911, 0.5133080203163194, 0.61, 1.4503522544522294, 0.5887121653552894]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.76, -0.46, 0.13, 0.4, 0.81, -0.67, -0.55, -0.2, 0.03, 0.28, 0.83, -0.71, -0.38, -0.36, 0.1, 0.31, 0.46, 0.62, -0.76, -0.42, -0.12, 0.12, 0.33, 0.8]","[0.2073976221928666, 0.17725752508361203, -0.3170731707317073, -0.4321266968325792, -0.26851851851851855, 0.2663316582914573, 0.29535864978902954, -0.028037383177570093, -0.22077922077922077, -0.41973490427098675, -0.2935323383084577, 0.19254658385093168, 0.11183496199782844, 0.13043478260869565, -0.2989010989010989, -0.5117647058823529, -0.5472779369627507, -0.5794701986754967, 0.19484240687679083, 0.0773067331670823, -0.12545676004872108, -0.25277161862527714, -0.36897001303780963, -0.3734513274336283]","[0.03555534555452449, 0.05691570278416576, 0.04937178803389989, 0.030331250365558535, 0.03784099704588771, 0.03416387215381718, 0.03102950936562339, 0.0683317192511331, 0.039296916200184856, 0.03483228510478391, 0.033713726893562106, 0.0345858516480409, 0.03274441115295049, 0.04054368731479625, 0.03163420969710049, 0.03294596480275001, 0.04480095615645234, 0.03316161231308891, 0.0371251356491296, 0.03520555366326383, 0.03462449692459746, 0.03221509109148644, 0.03356018022662256, 0.03902651937114885]","[0.18885374371753746, 0.19060404613046425, -0.27038232245193744, -0.4271904765739004, -0.25913222711005307, 0.24486489262848518, 0.22944091371898, -0.018171530955302148, -0.24981775962782363, -0.461870515555904, -0.319738407054718, 0.23390618982006828, 0.12361159952049192, 0.10868651317727313, -0.3221229462440336, -0.48099293218456474, -0.5372793280617693, -0.5199241795099607, 0.1815774721443305, 0.1044079200104982, -0.10030394057006746, -0.2788635948473647, -0.3977695852146172, -0.33800636335307477]"
"[-0.50897491115151, 1.7641251831808982, 0.7240854905229538, 0.19479286723082476, 1.7444753618609963, 0.6674745510033187, -0.06912004966255073, 1.7386835072775857, 0.5776529167279048, 0.5592440381788195, 1.4735030677754146, 0.595030055778395]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.48, 1.48, 1.48, 1.48, 1.48, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]","[-0.62, -0.3, -0.01, 0.27, 0.3, 0.62, -0.58, -0.45, -0.01, 0.18, 0.72, -0.6, -0.45, -0.14, 0.24, 0.37, 0.78, -0.83, -0.61, -0.29, -0.14, 0.13, 0.37, 0.61, 0.84]","[-0.1815446339017051, -0.08561643835616438, -0.24807395993836673, -0.31376975169300225, -0.29940828402366865, -0.29022556390977444, -0.08827404479578392, -0.08146067415730338, -0.28, -0.2556818181818182, -0.23756906077348067, -0.2689295039164491, -0.21200750469043153, -0.171875, -0.31001589825119236, -0.46361746361746364, -0.21568627450980393, -0.43073047858942065, -0.2269170579029734, -0.21144674085850557, -0.22077922077922077, -0.3105263157894737, -0.3261538461538461, -0.22851153039832284, -0.21890547263681592]","[0.03114404277067769, 0.041228353088986536, 0.03802641427265107, 0.03189904615361932, 0.032822900784766566, 0.03710924984609943, 0.03615600244132015, 0.03735203314423726, 0.048, 0.0515285337947038, 0.04168550457467136, 0.04921516997240985, 0.0423301776056466, 0.03554741156875253, 0.03790814231935065, 0.04039973980044524, 0.05167988710377618, 0.03202783846583489, 0.03852744583644518, 0.03897107230495816, 0.0641715954369086, 0.04876294449472166, 0.037078371647903875, 0.04457538971082756, 0.04866579074851491]","[-0.16678739242698665, -0.10437252930055155, -0.2042293981689399, -0.31480126805589376, -0.3224856350214017, -0.29125229762086535, -0.17896905646961578, -0.1319453019260017, -0.23351530464271078, -0.31654348825627276, -0.24920515354517594, -0.22538438394368734, -0.16630056603700377, -0.20233222892012606, -0.34524373091202565, -0.371703033546471, -0.2026561624785216, -0.4396742140068951, -0.24708893158629383, -0.18468878714615636, -0.21073317735344033, -0.28870655040322973, -0.335888241174916, -0.3026829823549309, -0.14251973480353575]"
"[-0.29, 1.5004741554383028, 0.6717576123444551, -0.41, 1.6646347193087538, 0.5247114519002206, 0.29, 1.4396306507130272, 0.47762751570736967, -0.15, 1.7080663883102853, 0.2769702045530163]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.79, 1.79, 1.79, 1.79, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.74, -0.59, -0.42, -0.06, 0.12, 0.26, 0.43, 0.81, -0.72, -0.59, -0.29, -0.18, 0.11, 0.34, 0.62, 0.79, -0.68, -0.25, 0.12, 0.74, -0.79, -0.54, -0.28, -0.02, 0.27, 0.41, 0.68]","[0.11839708561020036, -0.05172413793103448, -0.1232876712328767, -0.27323943661971833, -0.3298059964726631, -0.24193548387096775, -0.29818181818181816, -0.2926829268292683, 0.07952286282306163, 0.05263157894736842, -0.2262210796915167, -0.26540880503144654, -0.2998522895125554, -0.2834562697576396, -0.3431013431013431, -0.2696969696969697, 0.05194805194805195, -0.23733862959285004, -0.29777777777777775, -0.34818941504178275, 0.16184971098265896, -0.10726643598615918, -0.16546762589928057, -0.21703853955375255, -0.2947232947232947, -0.21841794569067297, -0.2324455205811138]","[0.04237877020574339, 0.03785416308880906, 0.03221372499580492, 0.051054795481147504, 0.03964632008274514, 0.03896787803795377, 0.040700404360416706, 0.04722382367817074, 0.031428484159896915, 0.039880801601267495, 0.03492231597544687, 0.03419437899689612, 0.036664646648324556, 0.031129975713433358, 0.03282174203385339, 0.03748259281918604, 0.03598884025979718, 0.03061226226037699, 0.03182117385679137, 0.0349843604383807, 0.053051525587964866, 0.058484135952999707, 0.031616608498848044, 0.04396417203375193, 0.034281336209190785, 0.033530785533785384, 0.033841409794848606]","[0.08739940746033453, -0.04276795614238921, -0.15186674971167352, -0.27439313823652256, -0.2943479450224258, -0.29699518543313774, -0.2902932084287229, -0.26517403728700006, 0.08610552391564986, -0.05564182967307255, -0.24070505049130353, -0.2703035271037978, -0.28795327592676884, -0.27497423840002877, -0.2804529704548684, -0.3195357633479213, 0.03651619488503244, -0.22587496360660503, -0.24551584228968268, -0.3016015800236831, 0.1570981686364952, -0.07618715535345617, -0.19220309447050643, -0.22551236922836906, -0.22264728189193217, -0.22466471086199735, -0.26932911566041395]"
"[0.24599777193515576, 1.7569567821928267, 0.34386656516110653, 0.18534078707443244, 1.5652296571429374, 0.7133157253442839, 0.023588827445836857, 1.4980901487567664, 0.2521721393834826, 0.3336134167339784, 1.428438290715794, 0.3175275826542831]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]","[-0.85, -0.58, -0.17, -0.02, 0.21, 0.59, 0.64, -0.77, -0.54, -0.45, -0.2, -0.04, 0.28, 0.44, 0.49, 0.8, -0.66, -0.57, -0.15, 0.1, 0.52, 0.66, -0.71, -0.64, -0.47, -0.12, -0.06, 0.16, 0.43, 0.6, 0.73]","[-0.034782608695652174, 0.26859504132231404, 0.16945996275605213, 0.20484581497797358, 0.023397761953204477, 0.04912280701754386, 0.15671641791044777, 0.16637478108581435, 0.3059548254620123, 0.3094736842105263, 0.3229018492176387, 0.21627906976744185, 0.027422303473491772, 0.07567567567567568, 0.12173913043478261, 0.3170028818443804, 0.3182552504038772, 0.30612244897959184, 0.34971098265895956, 0.20527306967984935, 0.22088353413654618, 0.2563323201621074, 0.3081761006289308, 0.2802547770700637, 0.25635103926096997, 0.2632794457274827, 0.2765957446808511, 0.22565320665083136, 0.32116788321167883, 0.2949438202247191, 0.2988235294117647]","[0.032949074179319006, 0.043784235808387854, 0.042529063805810834, 0.03248242818915925, 0.03188631485466397, 0.04183482453127611, 0.06032993750653344, 0.04126543509382574, 0.043141323676679125, 0.04363065167809302, 0.03569537617377808, 0.03329263072276621, 0.04274083322766292, 0.05183844947086404, 0.06544760878884871, 0.03600170450860641, 0.03810354050498628, 0.03925949441540166, 0.0356139835133257, 0.04247216806342633, 0.061807138315703496, 0.030766857746659017, 0.03374017426970214, 0.05417173858130902, 0.04645105061420633, 0.0327825069786869, 0.042264132014979146, 0.03357341426311739, 0.05721170796648889, 0.035809423444948384, 0.04629075624329577]","[-0.04170890401468321, 0.22189320341916471, 0.1933794973774907, 0.1226742635510173, 0.019800091233623588, 0.03867457772185427, 0.07270060706258213, 0.13281225708548197, 0.3081748821119235, 0.3253854370264784, 0.27211573960174357, 0.19430698871944857, 0.05355599571963339, 0.04200060809492043, 0.05224939192829832, 0.3237727897195143, 0.29640697131117205, 0.3416730254323285, 0.3101442828701943, 0.21058952505602854, 0.1703764482498626, 0.24676782322419266, 0.2261296513871084, 0.25067854650348775, 0.28392697638888725, 0.27386802021330753, 0.2667297374408914, 0.24113783173109563, 0.23748887276721975, 0.2688717248502768, 0.3185298179659623]"
"[0.3523888635236958, 1.478029703181084, 0.27005300096578594, -0.04785527776247721, 1.555490452718996, 0.7300830982229896, 0.2827811867782744, 1.7563047402565635, 0.4567314194460159, 0.18707063125332, 1.6035786792785958, 0.664382519673677]","[1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86, 1.86]","[-0.78, -0.41, -0.1, 0.23, 0.44, 0.63, -0.83, -0.5, -0.33, -0.08, 0.2, 0.25, 0.53, 0.74, -0.66, -0.54, -0.41, -0.09, 0.03, 0.39, 0.6, 0.72, -0.69, -0.49, -0.4, -0.11, -0.01, 0.15, 0.42, 0.59, 0.67]","[0.5369127516778524, 0.531584062196307, 0.4542635658914729, 0.37543053960964407, 0.3090332805071315, 0.43033292231812575, 0.6267190569744597, 0.5238095238095238, 0.5341701534170153, 0.4269005847953216, 0.3792, 0.3797909407665505, 0.4363143631436314, 0.5481481481481482, 0.45141065830721006, 0.5157384987893463, 0.3800813008130081, 0.30063291139240506, 0.23857868020304568, 0.2997601918465228, 0.39655172413793105, 0.43278688524590164, 0.2776280323450135, 0.11009174311926606, 0.19424460431654678, 0.11450381679389313, 0.020833333333333332, 0.0039946737683089215, 0.061630218687872766, 0.19642857142857142, 0.11587982832618025]","[0.04887062419985664, 0.026404537422946812, 0.03507786715126069, 0.03140513223300022, 0.037860751446079456, 0.031697039501435126, 0.03453944027384262, 0.06196190939355766, 0.03157118204694941, 0.03457671973755004, 0.037012589425761605, 0.03152638113832677, 0.04684142008458788, 0.02938744183964829, 0.035327141464965156, 0.04215771727198679, 0.029486427302977763, 0.037937737394993204, 0.039946669468327374, 0.033034823341716056, 0.04261765484502554, 0.03650051677063214, 0.03526798972534676, 0.0673168534078826, 0.04160167906333017, 0.05011155179453194, 0.04563364010021879, 0.036490227110043995, 0.044503037092162724, 0.041434453751991805, 0.06507083843425478]","[0.5517430913065424, 0.4805658092559142, 0.4025093099093029, 0.35665590223729, 0.3726385404074435, 0.43185211857528594, 0.6298332924559971, 0.5561238618186517, 0.5051957352047387, 0.43596877272472867, 0.39503292568192633, 0.3944259081303914, 0.4440749288271591, 0.5556803864059551, 0.4889326066242485, 0.4496403828080693, 0.40428108775597976, 0.3031888462790993, 0.27756138283260695, 0.2795029225886359, 0.3583161287402576, 0.43668614677549944, 0.2818256421378762, 0.21550207048382147, 0.18433102012994237, 0.09495563810715116, 0.07293209196711943, 0.053040469194319755, 0.07834192626571243, 0.1438987256366914, 0.19072900371014495]"
"[0.05803787075517163, 1.756724159107474, 0.3647035695677146, 0.2479799932266424, 1.739137189110988, 0.4067958945043237, -0.4379221156981132, 1.6410404901217202, 0.6417465755699827, 0.36405573473698566, 1.6392580046861442, 0.6633292905743409]","[1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.41, 1.41, 1.41, 1.41, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84]","[-0.68, -0.67, -0.42, -0.15, 0.09, 0.14, 0.36, 0.61, 0.72, -0.6, -0.23, 0.05, 0.59, -0.84, -0.53, -0.34, -0.04, 0.03, 0.21, 0.51, 0.69, -0.83, -0.55, -0.36, -0.16, 0.06, 0.15, 0.29, 0.61, 0.75]","[-0.08598726114649681, 0.005820721769499418, 0.05166475315729047, 0.23809523809523808, 0.11248454882571075, 0.17647058823529413, 0.1269276393831554, 0.06417112299465241, -0.028277634961439587, 0.10900473933649289, 0.13665389527458494, 0.17630057803468208, 0.0410958904109589, -0.36220472440944884, 0.019672131147540985, 0.1901840490797546, 0.15572232645403378, 0.23655913978494625, 0.13636363636363635, 0.15151515151515152, 0.07042253521126761, -0.25477707006369427, -0.0136986301369863, 0.15503875968992248, 0.19424460431654678, 0.25, 0.1348435814455232, 0.16906077348066298, 0.17566241413150147, 0.11252653927813164]","[0.039756547970885805, 0.03411898169282936, 0.03383845517371145, 0.0514035676969861, 0.03493499572312666, 0.03445759918405918, 0.03416326328031915, 0.036488260271836034, 0.05068173731307903, 0.0684326204331446, 0.035401829669405686, 0.037418854521179844, 0.04134533664945042, 0.05848506564925728, 0.04048098131173258, 0.03139285389284405, 0.042786405168570185, 0.05037599950672572, 0.04978248035399779, 0.0337452950853572, 0.03743615535165523, 0.03150655653413763, 0.044233244697428245, 0.03550963371474438, 0.04160167906333017, 0.058708527289232766, 0.032544338828715116, 0.03276263966574634, 0.030839460789188623, 0.03237482472483827]","[-0.05822598518110922, -0.048823933167187805, 0.11049420369752405, 0.15356386950422407, 0.12263309964983975, 0.11176421453026719, 0.05989586016952615, 0.021354315760410848, 0.021947648411593784, -0.0007337519505802777, 0.1722974280810986, 0.16038269115628778, 0.06154679849135023, -0.33603806944468817, 0.04986345088011704, 0.15880026040097547, 0.19769638421628258, 0.19125102175341138, 0.16124450579827715, 0.11155925074946081, 0.1131268986233446, -0.3108519060454737, 0.02970209335747853, 0.14479146838858928, 0.19194174135093345, 0.18562130445600583, 0.1729066538773951, 0.14901471244002656, 0.11793187576191015, 0.13483039973474667]"
"[-0.15, 1.5821757462260306, 0.59048260614222, 0.43, 1.7789996719604186, 0.4260264795176781, -0.41, 1.7159464075250943, 0.3346996436203352, -0.93, 1.7370803555053413, 0.5569845006175933]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.75, 1.75, 1.75, 1.75, 1.75, 1.8, 1.8, 1.8, 1.8, 1.8]","[-0.82, -0.33, -0.02, 0.06, 0.35, 0.59, -0.79, -0.47, -0.18, -0.02, 0.3, 0.57, 0.63, -0.72, -0.31, -0.05, 0.47, 0.77, -0.73, -0.19, -0.1, 0.27, 0.82]","[-0.48, -0.28293736501079914, 0.04509283819628647, 0.09691160809371673, 0.34378769601930037, 0.2144469525959368, -0.5523255813953488, -0.4689265536723164, -0.10829817158931083, 0.09650924024640657, 0.4326241134751773, 0.3389830508474576, 0.2392638036809816, -0.5879120879120879, -0.225531914893617, 0.08396946564885496, 0.46411483253588515, 0.002544529262086514, -0.5803571428571429, -0.16971916971916973, 0.046476761619190406, 0.4218533886583679, -0.13647642679900746]","[0.04386342439892262, 0.04457494108272728, 0.05145023182928861, 0.03248015926230466, 0.032614464293328836, 0.03281407547261164, 0.03178178806366434, 0.03832922815800407, 0.037282354925500825, 0.045102802185492855, 0.04383604679571015, 0.06124037424322118, 0.03802551678492881, 0.04239918154685292, 0.03177606745891688, 0.03893523941695938, 0.061270340718582846, 0.05044316392934865, 0.038474991493045736, 0.03443589367823351, 0.038678312528005694, 0.033719199222911174, 0.049347458645402804]","[-0.3870198823903228, -0.30355857535054737, 0.03402743558069068, 0.11932036610593053, 0.3221630328143077, 0.2575546843722065, -0.5468639952120097, -0.47783523655739724, -0.12764659453081645, 0.09436772334450728, 0.41155874256755753, 0.3574368719941091, 0.2849286661453032, -0.6193525257247708, -0.3089269148106317, 0.07410810778753514, 0.47011191726583046, 0.03181191794306457, -0.6110663524654205, -0.13725460699916092, -0.0028615349651421457, 0.43438471689666547, -0.10396558263991706]"
