coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.30002564278545024, 1.4961005216403294, 0.40583157322060165, 0.4964060635177449, 1.798696258161086, 0.31411768041211213, 0.18001538567127012, 1.4470709078913304, 0.686280048277291, -0.30002564278545024, 1.5074681573380957, 0.46242757374187315]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93]","[-0.82, -0.49, -0.25, -0.04, 0.33, 0.54, 0.82, -0.77, -0.62, -0.3, -0.08, 0.06, 0.39, 0.61, 0.71, -0.74, -0.67, -0.41, -0.22, -0.03, 0.13, 0.45, 0.58, 0.68, -0.81, -0.5, -0.45, -0.14, 0.09, 0.26, 0.44, 0.66, 0.76]","[-0.2759776536312849, -0.45295404814004375, -0.3972286374133949, -0.3954802259887006, -0.17804878048780487, -0.1261682242990654, -0.16049382716049382, -0.5932203389830508, -0.6272493573264781, -0.5610972568578554, -0.4521276595744681, -0.2894736842105263, -0.09447852760736196, 0.102803738317757, 0.01634877384196185, -0.7374784110535406, -0.6899862825788752, -0.7128712871287128, -0.5179704016913319, -0.3256198347107438, -0.1511627906976744, 0.0706880301602262, 0.1697645600991326, 0.23647932131495228, -0.6231884057971014, -0.5381679389312977, -0.5237068965517241, -0.35785953177257523, -0.07882534775888717, 0.0016155088852988692, 0.2971246006389776, 0.32247557003257327, 0.24723247232472326]","[0.03212817094662579, 0.0417041951269819, 0.031185384182765355, 0.048816368435856926, 0.03436352703026159, 0.04795055814185067, 0.049046255100327125, 0.025419503848210075, 0.027921995727666668, 0.04133585656873216, 0.04599897603646731, 0.038819017190557054, 0.034871786332064135, 0.04808071949705924, 0.036905740409806174, 0.028067448777556073, 0.02680823865169603, 0.03489072502884181, 0.027811405461688934, 0.03844007299644233, 0.03370787311780665, 0.030623480398807728, 0.03469070264823756, 0.031640838521506176, 0.04210532724324874, 0.03681953279498935, 0.027964938918812837, 0.038184916989357665, 0.039191728706404756, 0.040193341103127736, 0.05397067514293105, 0.054024047810198275, 0.058859896966888973]","[-0.25556560237471637, -0.40711169948246334, -0.38155739685628187, -0.305248429527189, -0.14339721047385912, -0.08798990334856509, -0.1189499714700573, -0.5572926872468029, -0.6145089458372336, -0.5486510809477584, -0.4079430439896491, -0.3000770445235184, -0.058631481135099285, 0.038351588531048406, 0.0520644287092022, -0.6956124549557006, -0.705143736860959, -0.6353044420412776, -0.5057758716530579, -0.3373832948539734, -0.18337858512883917, 0.097030383405821, 0.179260364398266, 0.22255030633624487, -0.5755591396395362, -0.540196128177596, -0.5187829069806942, -0.3204939342215967, -0.1316862313601908, 0.010113169477538689, 0.1467590871825988, 0.273540166297063, 0.30971853690952383]"
"[0.5961255993970932, 1.4482957783520185, 0.7234595809459528, -0.4516103025735554, 1.5271364991992111, 0.3894082535785167, 0.27096618154413327, 1.7015312722024358, 0.5001120747641707, 0.22279441593628735, 1.5239107704903967, 0.7278693144559707]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.72, -0.61, -0.31, -0.13, 0.12, 0.3, 0.51, 0.73, -0.67, -0.43, -0.37, -0.16, 0.07, 0.21, 0.54, 0.74, -0.71, -0.49, -0.34, -0.06, 0.21, 0.33, 0.61, 0.67, -0.65, -0.64, -0.33, -0.2, 0.01, 0.39, 0.57, 0.81]","[0.6914893617021277, 0.6333699231613611, 0.46017699115044247, 0.3167701863354037, 0.11407407407407408, 0.08251748251748252, 0.08687615526802218, 0.1491108071135431, 0.7205422314911366, 0.5102880658436214, 0.4725274725274725, 0.29220023282887075, 0.26382978723404255, 0.12540192926045016, 0.04404145077720207, 0.051470588235294115, 0.6041666666666666, 0.5179704016913319, 0.44153577661431065, 0.147239263803681, 0.07142857142857142, -0.026785714285714284, -0.01639344262295082, -0.003575685339690107, 0.5421686746987951, 0.5660847880299252, 0.3715277777777778, 0.2622478386167147, 0.13984168865435356, 0.017964071856287425, 0.04461371055495103, 0.10277777777777777]","[0.026342730401706652, 0.025638766879612283, 0.0590573868509478, 0.03737622739522733, 0.03823876461711563, 0.03727033851439493, 0.04283080528131507, 0.036572847066466185, 0.022391410832729046, 0.039010552805101614, 0.053339667242026406, 0.03263048532711498, 0.04449226189876358, 0.03977982725163632, 0.03595586584076898, 0.03496060069793119, 0.05750827109393016, 0.03933126679257766, 0.03748289098876164, 0.054781232489896727, 0.038477303900506014, 0.047228607343275296, 0.07391219332841714, 0.034523613284598346, 0.03260878753281805, 0.029108705298261563, 0.03868424327388031, 0.03663092013588031, 0.03596473467151508, 0.05470873590933565, 0.032954111544926716, 0.03707044211128962]","[0.6748711722299408, 0.6187949074757602, 0.4364587319399341, 0.32136787986979953, 0.17747605892189716, 0.0992216116391251, 0.05013200927988359, 0.06439570166478319, 0.7029396593951083, 0.5360442042050304, 0.4916674669444531, 0.33681855792748344, 0.18350485859599183, 0.10768812720320844, 0.01452823092717156, 0.03821294822453721, 0.6826447718494891, 0.5369104926411138, 0.43020077910989946, 0.2382766966534526, 0.09298940216282381, 0.05025109344000768, 0.025027935783238413, 0.03597468261907366, 0.5819425842549415, 0.5761349495078881, 0.3821008431993135, 0.29993442699636297, 0.179323786669195, 0.0447491119341477, 0.040555917679100675, 0.11730561860739501]"
"[-0.19, 1.6142355308916294, 0.5930824247358724, -0.87, 1.4181782985122051, 0.636042636329339, -0.09, 1.698390644553396, 0.6233623942497121, 0.19, 1.416095040662084, 0.33358938103380253]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.74, 1.74, 1.74, 1.74, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.72, -0.45, -0.3, -0.08, 0.08, 0.39, 0.44, 0.78, -0.78, -0.57, -0.35, -0.03, 0.11, 0.37, 0.52, 0.65, -0.66, -0.02, 0.31, 0.76, -0.85, -0.6, -0.31, -0.13, 0.13, 0.34, 0.62, 0.64]","[0.3493253373313343, 0.27184466019417475, 0.08045977011494253, -0.03307086614173228, -0.21130551816958276, -0.4017094017094017, -0.5, -0.549407114624506, 0.3037037037037037, 0.19548872180451127, 0.22462941847206386, -0.10498687664041995, -0.19148936170212766, -0.5271317829457365, -0.5050847457627119, -0.5925465838509317, 0.2374429223744292, -0.07089947089947089, -0.2830820770519263, -0.46288798920377866, 0.15169366715758467, 0.16262975778546712, 0.14104193138500634, -0.031877213695395513, -0.21973094170403587, -0.2755905511811024, -0.42390194075587334, -0.4465811965811966]","[0.03628084292386123, 0.03871103805364562, 0.07556401812762636, 0.03966208284310053, 0.03585806433586902, 0.04233135359236845, 0.046692960477351775, 0.030328717794470317, 0.0366720008313266, 0.06013093981874771, 0.03290464479689296, 0.03602597771769876, 0.038262646643939226, 0.05290521300967079, 0.02901177239326586, 0.02839141996992768, 0.046415358686004306, 0.03244813957582869, 0.03925317338582406, 0.032563334104539876, 0.037932368141072, 0.04104077561124709, 0.03528981793376391, 0.034342944420367776, 0.032664181938006846, 0.038147039350133374, 0.028946556097953612, 0.029245593481726517]","[0.2926443473882039, 0.2376311288211292, 0.14980511901272403, -0.023490875574996486, -0.16450195880867316, -0.41666910195477797, -0.44944091702766087, -0.5615244282521005, 0.27745647306982796, 0.277966336712392, 0.17987951090488935, -0.06950576427081967, -0.19356983707455608, -0.40570335494401744, -0.49811824305909436, -0.549335818359537, 0.221569684817539, -0.08240898758506573, -0.308733455051781, -0.516949005194634, 0.19223645934955413, 0.17479125886212493, 0.07422794753879955, -0.016736159030355906, -0.1663702509417943, -0.2873265494262525, -0.4236522726515915, -0.431552760677208]"
"[0.41, 1.6187433357547476, 0.4720439887279896, 0.23, 1.5773096056403457, 0.458865872696831, 0.11, 1.5687830080146108, 0.4206772040934334, 0.43, 1.7553776582628533, 0.2967428825593641]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.71, -0.36, -0.2, 0.09, 0.55, 0.81, -0.75, -0.58, -0.34, -0.07, 0.0, 0.33, 0.46, 0.74, -0.82, -0.5, -0.25, -0.04, 0.18, 0.23, 0.56, 0.68, -0.69, -0.6, -0.28, 0.05, 0.3, 0.5, 0.67]","[0.23508771929824562, 0.3460410557184751, 0.3096646942800789, 0.19375, 0.2887323943661972, 0.5096618357487923, 0.2903225806451613, 0.4280701754385965, 0.3472041612483745, 0.3986013986013986, 0.23310344827586207, 0.2524271844660194, 0.23076923076923078, 0.4776536312849162, 0.13004484304932734, 0.4247787610619469, 0.4898785425101215, 0.2602739726027397, 0.16447368421052633, 0.18973214285714285, 0.2647702407002188, 0.43966421825813223, 0.30392156862745096, 0.3704600484261501, 0.30242825607064017, 0.19705340699815838, 0.13272010512483573, 0.11150442477876106, 0.27332601536772777]","[0.057574780182869885, 0.035926276494406655, 0.04222854548151136, 0.03166328278246745, 0.04017202455837829, 0.029900091552643893, 0.05728983093184205, 0.03785373338791637, 0.03381755667811114, 0.044279176967254676, 0.036115958501545864, 0.03370849689313314, 0.03513330104633247, 0.03283288923095045, 0.038333918344719276, 0.04258159798620786, 0.03202603136519202, 0.056503650602925594, 0.05657285728674341, 0.03280083489870758, 0.04510859058435178, 0.029094328175554206, 0.04716553244989328, 0.032318769284848725, 0.0316670236403152, 0.04207268013781236, 0.035929288374099325, 0.041807963065331674, 0.03186987968083175]","[0.24384052902174433, 0.3204079475244965, 0.2996653341251505, 0.24070738749896642, 0.2945672187645758, 0.5277469487841505, 0.24175248732051263, 0.35030554188931784, 0.3737386159319083, 0.30089132065381996, 0.2770136268093625, 0.21464549025267698, 0.24072760684215774, 0.4689512986352216, 0.1530305213070428, 0.4765007223550539, 0.4406480640096827, 0.319396278721459, 0.19232147241789635, 0.17241922935754592, 0.22879427657108106, 0.3675740887169984, 0.2661686569075241, 0.32903480536040985, 0.34721167262986474, 0.19805490559342345, 0.10953260229126527, 0.128127437370735, 0.24765442894462292]"
"[-0.5813801323136366, 1.5714102962569207, 0.473566849448437, 0.36416118177887125, 1.796515874901433, 0.5441525498401334, -0.14694223124410594, 1.6860494452677635, 0.4563352127644194, 0.1724974018952548, 1.5342748427903703, 0.6662588390218136]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.95, 1.95, 1.95, 1.95]","[-0.72, -0.63, -0.43, -0.13, -0.06, 0.16, 0.37, 0.65, 0.76, -0.74, -0.51, -0.34, -0.16, -0.03, 0.19, 0.38, 0.47, 0.67, -0.77, -0.61, -0.24, -0.12, 0.11, 0.25, 0.44, 0.79, -0.57, -0.32, 0.35, 0.77]","[-0.5743073047858942, -0.5073068893528184, -0.4115942028985507, -0.4306269270298047, -0.39191073919107394, -0.38305084745762713, -0.4152823920265781, -0.34782608695652173, -0.36333333333333334, -0.6416938110749185, -0.518913676042677, -0.49903660886319845, -0.4027777777777778, -0.37487019730010385, -0.4041095890410959, -0.3645955451348183, -0.34189723320158105, -0.38686131386861317, -0.7081545064377682, -0.5837742504409171, -0.46880570409982175, -0.3979706877113867, -0.40792540792540793, -0.38650306748466257, -0.3472222222222222, -0.3389830508474576, -0.42433234421364985, -0.3644251626898048, -0.25084745762711863, -0.2845953002610966]","[0.029052439335137875, 0.027842378447146363, 0.03469515716404994, 0.028933784306993175, 0.03435815082194261, 0.053781480281106964, 0.05243380686701143, 0.03694500304995314, 0.03803482809410538, 0.025272221552998252, 0.026622492856841665, 0.038038679812492183, 0.03113906349183619, 0.02987464872990795, 0.053529387654072676, 0.0318825160270567, 0.02954039041613786, 0.05570838841262867, 0.032707482147629655, 0.0340972678730408, 0.03729301071904807, 0.030803214588731895, 0.04408079204634723, 0.051080814679264674, 0.055259386092968335, 0.05000255618432447, 0.04932608333823045, 0.030668514962037065, 0.039853025596006515, 0.048984611935252165]","[-0.5956231077277979, -0.5427995615904757, -0.4598343501372037, -0.4023210334196863, -0.3967747233043748, -0.38934531030589836, -0.3851432876098994, -0.35962337019097695, -0.3369468827090237, -0.6343238714770782, -0.507667609658438, -0.452175457052838, -0.41949354773841474, -0.40767475284000865, -0.39986448751726406, -0.3948086126951447, -0.38977205439058243, -0.3654553475276042, -0.7266096186282653, -0.6086471576961356, -0.45373549278021924, -0.42920289824993685, -0.4027662929082058, -0.39352070726934335, -0.3804076907401176, -0.32214567847442177, -0.467344281926601, -0.36641641407038994, -0.26715527009105217, -0.20171631055655578]"
"[-0.12565781643684115, 1.7685454856661547, 0.3902360927623215, 0.29590389031901304, 1.5323995865814057, 0.310061214578161, 0.25536911082325786, 1.7034433606704007, 0.40945614070683317, 0.2472621549241068, 1.7103298838098893, 0.749143852032953]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.53, 1.53, 1.53, 1.53, 1.73, 1.73, 1.73, 1.73, 1.73, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.73, -0.45, -0.17, 0.35, 0.52, -0.65, -0.13, 0.21, 0.76, -0.62, -0.39, -0.04, 0.34, 0.8, -0.54, -0.2, 0.03, 0.5, 0.72]","[-0.19815668202764977, -0.14862385321100918, -0.1452581032412965, -0.07776261937244201, 0.053469852104664393, -0.303347280334728, -0.24606060606060606, -0.1614785992217899, 0.2718600953895072, -0.2760898282694848, -0.29178470254957506, -0.2839506172839506, -0.10945273631840796, 0.27766990291262134, -0.21727395411605938, -0.20972644376899696, -0.20465116279069767, -0.09649122807017543, 0.04838709677419355]","[0.03841590511158008, 0.04235955640489706, 0.03428046324359353, 0.03682399743665328, 0.03368091209416356, 0.030818343915059193, 0.033745108343959426, 0.030779823442020487, 0.03837088043137903, 0.03493293077046599, 0.05090850781699591, 0.033690165010718795, 0.04957581506224183, 0.042332466482342276, 0.03585832124129568, 0.05390565942351998, 0.03337799549432362, 0.06591759352062604, 0.05178685350429887]","[-0.20680195135152746, -0.1658008291133812, -0.14918440608322586, -0.05666245988001938, 0.022972391542521103, -0.28671556948478677, -0.23978577595833112, -0.16263450475234836, 0.26067244039035853, -0.2574982402075594, -0.2590456187890531, -0.2559383042356096, -0.15746721626522914, 0.24551233252639723, -0.20809196130609234, -0.23720540806774293, -0.24112001445629486, -0.0988255936952371, 0.0823064275198802]"
"[-0.11, 1.7585184923336632, 0.5608903116578069, 0.87, 1.690296100618309, 0.7492283835475264, -0.81, 1.4985601175991015, 0.687511599000226, 0.03, 1.5491087715939542, 0.48803718393052126]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97]","[-0.56, -0.42, -0.04, 0.22, 0.78, -0.76, -0.46, -0.28, -0.07, 0.01, 0.22, 0.44, 0.7, -0.66, -0.44, -0.19, -0.01, 0.15, 0.57, 0.83, -0.68, -0.51, -0.41, -0.05, 0.14, 0.29, 0.47, 0.64]","[-0.27482014388489207, -0.07692307692307693, 0.13220338983050847, 0.28421052631578947, 0.014586709886547812, -0.6053215077605322, -0.20240480961923848, -0.017208413001912046, 0.11392405063291139, 0.2073732718894009, 0.21359223300970873, 0.2098092643051771, 0.12396694214876033, -0.35251798561151076, -0.18719211822660098, 0.0, 0.13023255813953488, 0.19736842105263158, 0.12769485903814262, 0.0746705710102489, -0.4462025316455696, -0.24161073825503357, -0.10222222222222223, 0.10652920962199312, 0.12987012987012986, 0.21551724137931033, 0.19402985074626866, 0.1735357917570499]","[0.036471608915103274, 0.043186467727930083, 0.057711211604024426, 0.043991012879577594, 0.04025420094236631, 0.037481284974982744, 0.04383957576085543, 0.04372047204628745, 0.035346768793784435, 0.06640874429215099, 0.03403272193961045, 0.05103773441378331, 0.040342176876453396, 0.045826569890867856, 0.03447279056376921, 0.05116445100966509, 0.03380930587458775, 0.04590812971164294, 0.04038976815277446, 0.03815711347409508, 0.03559848393054983, 0.03974803720534655, 0.03315871960542289, 0.05828745945350537, 0.046130197577087355, 0.03205518407607627, 0.03613543829782743, 0.032433568497580716]","[-0.26497189332140514, -0.11308907917226216, 0.15340353170127163, 0.22012176027831304, 0.0750174884319837, -0.5856562973352403, -0.18241835393067138, -0.009291807360327012, 0.13091555165345925, 0.16749644313054324, 0.22120228076512877, 0.21468125004477556, 0.12941708836276755, -0.4421010848415971, -0.1801560699894767, 0.03301727009258996, 0.13360342373077774, 0.1875933312204974, 0.1808567341548598, 0.07707807478552062, -0.43465260563213076, -0.2450840028754303, -0.15044656744676038, 0.09116709968005082, 0.15903248009351148, 0.1850064626458504, 0.18533033613364705, 0.15599685915621075]"
"[0.37, 1.5850541511170075, 0.6466582422087777, -0.29, 1.7175823678389655, 0.3581327708509511, -0.35, 1.5461077163396715, 0.2506963057015675, -0.01, 1.5871175554513273, 0.7349571473568646]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.4, 1.4, 1.4, 1.4, 1.77, 1.77, 1.77, 1.77, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.75, -0.36, 0.11, 0.29, 0.83, -0.64, -0.4, 0.09, 0.74, -0.55, -0.26, 0.1, 0.53, -0.83, -0.45, -0.26, 0.23, 0.35, 0.77]","[0.19133574007220217, 0.3981191222570533, 0.29537366548042704, 0.2577092511013216, -0.20846905537459284, 0.31563421828908556, 0.43462017434620176, 0.41151832460732984, -0.11621233859397417, 0.4330434782608696, 0.4065934065934066, 0.326984126984127, 0.061611374407582936, 0.38509316770186336, 0.2889366272824919, 0.31799729364005414, 0.3110236220472441, 0.15414012738853503, -0.005758157389635317]","[0.04170098637404915, 0.02965318805194416, 0.0569933004035739, 0.03206522025663637, 0.03947003673161236, 0.05153613848596303, 0.031781972537825824, 0.029492259495841066, 0.03762105649068933, 0.037589853995014175, 0.047886134452916236, 0.037650889673091166, 0.06871205246705349, 0.029693103328705412, 0.03137582082689394, 0.034876114039517514, 0.04216727811419966, 0.03526498093603139, 0.04381006912419725]","[0.2128668908443656, 0.383848814701687, 0.37019635914376287, 0.2998253590081004, -0.13363814417005054, 0.3032762807638378, 0.426196795548743, 0.4294598127907938, -0.0927726994413062, 0.41003392262579325, 0.4493873393440255, 0.36922329653684666, 0.08135041836393048, 0.32886119738314673, 0.32291012294946597, 0.30166226320571043, 0.1864930420929094, 0.14433644468079196, -0.04918763165527954]"
"[-0.3763119096161942, 1.5957155490638326, 0.3874262062916249, -0.01360163528733232, 1.6028587245672903, 0.6184556818341562, 0.34910863904152956, 1.5565963012318949, 0.3643390862943071, -0.26749882731753566, 1.6200602858075372, 0.507611401585858]","[1.33, 1.33, 1.33, 1.33, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.8, -0.08, 0.38, 0.79, -0.82, -0.65, -0.46, -0.25, -0.08, 0.12, 0.45, 0.65, 0.67, -0.78, -0.51, -0.37, -0.2, 0.09, 0.21, 0.39, 0.53, 0.78, -0.75, -0.39, -0.33, 0.11, 0.33, 0.58, 0.79]","[-0.11959287531806616, -0.4494047619047619, -0.3229901269393512, -0.11466666666666667, -0.14798206278026907, -0.39299610894941633, -0.6627450980392157, -0.5213675213675214, -0.6238805970149254, -0.4879032258064516, -0.3285024154589372, -0.23688969258589512, -0.2576419213973799, -0.17073170731707318, -0.5329087048832272, -0.6106870229007634, -0.6732954545454546, -0.5597345132743363, -0.5391498881431768, -0.38979591836734695, -0.313915857605178, -0.20253164556962025, -0.19420289855072465, -0.33712660028449504, -0.38333333333333336, -0.2676056338028169, -0.22996515679442509, -0.11854951185495119, -0.13864306784660768]","[0.0354128242640672, 0.0344608853486656, 0.03554288571322361, 0.036273986189472945, 0.046830035901603874, 0.028679668810235658, 0.04689449714884573, 0.03944529663509362, 0.030192739086323, 0.03919426498554828, 0.04641979637245309, 0.04131393666369749, 0.04514945197718221, 0.06282155280163752, 0.038989581935303816, 0.04892201927248053, 0.027866188754363093, 0.02756122056508209, 0.03983515804929771, 0.02941711188157704, 0.0540123692636765, 0.04497962343497363, 0.052813185502131946, 0.035507810840685355, 0.042156838995281345, 0.057174899223846616, 0.04062053570561756, 0.03708232789583566, 0.03803387132997708]","[-0.1407114274851483, -0.4813448488723531, -0.321306597374301, -0.18366643665723068, -0.1433313018090042, -0.373365437291005, -0.5253075731160162, -0.588331045445464, -0.577297422249139, -0.5149501658499736, -0.35734236814092374, -0.26780038288550206, -0.26031872547362817, -0.22091078112352447, -0.5153943435207337, -0.5854584197371057, -0.6107328723517843, -0.5445266609521231, -0.4918065968016423, -0.4016731961510443, -0.3327575316378358, -0.2414830261104186, -0.17607928789802832, -0.3583922746605096, -0.36628076335955384, -0.3050628636170111, -0.23860225389427467, -0.17777231828564535, -0.16560511223788446]"
"[0.12592942457986733, 1.6290560226534794, 0.4689689409554135, 0.2735708189148843, 1.6034406562406713, 0.34266199226362776, -0.021711969755149545, 1.5585373032953553, 0.5648643240552222, 0.4038426374457815, 1.764361900007082, 0.641492093459829]","[1.34, 1.34, 1.34, 1.34, 1.34, 1.48, 1.48, 1.48, 1.48, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.82, -0.46, -0.04, 0.29, 0.69, -0.56, -0.34, 0.19, 0.83, -0.72, -0.51, -0.47, -0.17, -0.02, 0.17, 0.37, 0.62, 0.76, -0.83, -0.52, -0.36, -0.11, 0.31, 0.53, 0.77]","[-0.24436741767764297, 0.06875, 0.07614213197969544, 0.11455108359133127, 0.22818791946308725, -0.010169491525423728, 0.12, 0.04846686449060336, 0.3837072018890201, -0.10703363914373089, 0.06537530266343826, 0.07135250266240682, 0.18381112984822934, 0.0777479892761394, 0.23717948717948717, 0.11688311688311688, 0.12421052631578948, 0.28186714542190305, -0.16594516594516595, 0.12878787878787878, 0.12941176470588237, 0.08552631578947369, 0.04279279279279279, 0.10108303249097472, 0.2177650429799427]","[0.04036841956779232, 0.05576943152110751, 0.0502330198534583, 0.05527522046696862, 0.03988091067070406, 0.058219240265499114, 0.031794210084098565, 0.03141331254092313, 0.03173028272884654, 0.03174413187268326, 0.04910151735724355, 0.032550588470243016, 0.040365394085813966, 0.036501776558247136, 0.054998423370795996, 0.042777812660383205, 0.04552782249760445, 0.040653347170228206, 0.03746017032269394, 0.06103320265894643, 0.03242849138708845, 0.05714378360155126, 0.03352706276925479, 0.04226831563233003, 0.03694219107545608]","[-0.1429420207117884, 0.07229884088240929, 0.09826767144359443, 0.08716899883293235, 0.20595377185824765, 0.026419802015626062, 0.0990527693975164, 0.10435792774574928, 0.383491687510719, -0.06845675937094868, 0.06846496122607677, 0.08365743255539204, 0.12176707637403507, 0.11140376132675611, 0.09608037558023264, 0.10374328719131527, 0.19284347193036888, 0.30155951102869855, -0.17461490732137655, 0.06998709127553351, 0.1141315357806958, 0.11741974436918035, 0.08888408126436892, 0.13537579790203078, 0.29511259070847584]"
"[0.3172486754826464, 1.6889901028899803, 0.2703055308754302, 0.2170648832249686, 1.5332505452641132, 0.4840109812813143, 0.2704962390957301, 1.4274080476003517, 0.5320642507699339, -0.010018379225767782, 1.6182868724817252, 0.41350919463684893]","[1.32, 1.32, 1.32, 1.32, 1.55, 1.55, 1.55, 1.55, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.5, -0.16, 0.25, 0.75, -0.78, -0.02, 0.04, 0.45, -0.78, -0.49, -0.25, -0.12, 0.06, 0.36, 0.55, 0.72, -0.83, -0.51, -0.37, -0.23, 0.01, 0.11, 0.4, 0.54, 0.68]","[0.14166666666666666, 0.12060301507537688, 0.13802083333333334, 0.4426229508196721, 0.2744310575635877, 0.289437585733882, 0.2871287128712871, 0.5093833780160858, 0.41689373297002724, 0.3518987341772152, 0.3127853881278539, 0.3729508196721312, 0.3442211055276382, 0.42641509433962266, 0.5949943117178612, 0.5759312320916905, 0.2570781426953567, 0.23044397463002114, 0.22065727699530516, 0.1800302571860817, 0.30601092896174864, 0.26570048309178745, 0.323943661971831, 0.38659058487874465, 0.4269005847953216]","[0.04518320474181464, 0.0497595957452477, 0.03573903986943447, 0.051345340695848354, 0.03518335211322347, 0.03545173662292145, 0.0673970466140867, 0.03150659691339097, 0.03355014985145261, 0.04709718691065743, 0.03209157311567134, 0.042001846322266286, 0.03327802462211985, 0.03929016794096108, 0.027109137052744217, 0.030942761092734514, 0.03252163368394337, 0.044742523311694225, 0.06682997718297587, 0.038259981472757984, 0.04976330070042586, 0.04738074919635302, 0.06482408495298585, 0.03483295616936052, 0.04889886599521675]","[0.0751376775507451, 0.06499792958364252, 0.146782215153709, 0.37503103928149945, 0.3524210379421135, 0.30774722367644974, 0.31968754408801375, 0.456209876823606, 0.38484608080880806, 0.3255204215063315, 0.31780506556404425, 0.3285078495321939, 0.3598505138526244, 0.4526089247725376, 0.5360478535330293, 0.6259601065501735, 0.2493918727030745, 0.2049163463011426, 0.19922109910791824, 0.20149927098484208, 0.22314064762964192, 0.23848968919848232, 0.30284075456008297, 0.343918497413488, 0.3911317560972834]"
