coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.28531413559699015, 1.6591945494935165, 0.4317433479520776, -0.22009947603196386, 1.6169059589490709, 0.5025044903710159, -0.448350784509556, 1.599679714385327, 0.6364983355210333, -0.26901047070573364, 1.799796681007262, 0.745487109203351]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 1.62, 1.62, 1.62, 1.62, 1.62, 1.88, 1.88, 1.88, 1.88]","[-0.69, -0.53, -0.25, 0.0, 0.46, 0.81, -0.82, -0.57, -0.4, -0.24, 0.02, 0.23, 0.38, 0.49, 0.72, -0.72, -0.27, -0.09, 0.18, 0.78, -0.52, -0.09, 0.39, 0.44]","[-0.22948539638386647, -0.10721247563352826, -0.04827586206896552, -0.0887185104052574, -0.2267080745341615, -0.5220293724966623, -0.2832764505119454, -0.23267326732673269, -0.1111111111111111, -0.12810707456978968, -0.16090225563909774, -0.12464589235127478, -0.2544642857142857, -0.23391215526046988, -0.407514450867052, -0.28793774319066145, -0.165, -0.10689655172413794, -0.12138728323699421, -0.5725190839694656, -0.18944844124700239, -0.07723577235772358, -0.043137254901960784, -0.12781954887218044]","[0.03629841647688698, 0.043896597555353946, 0.05865355447210393, 0.032964666701250055, 0.038379509141703405, 0.031165292869480766, 0.05602761546621949, 0.034214364106718506, 0.06375281228324967, 0.04336665188910797, 0.03827306841121311, 0.03734198818318359, 0.04569033793452667, 0.031073491976231726, 0.03471460796644209, 0.042240092339721834, 0.049314678342254246, 0.04128482077298797, 0.05336278734856271, 0.02924455753918239, 0.048083392988814144, 0.03178360898753741, 0.06256413735753294, 0.0608110027553666]","[-0.18896379509661182, -0.16214337398658854, -0.10851423094984441, -0.08151170832885132, -0.18260127766237524, -0.48268991803286765, -0.21872929975653913, -0.18727568184027582, -0.1539608894772851, -0.1236589401483433, -0.09736679495902584, -0.11691879138209361, -0.16399344872153668, -0.2203837995876816, -0.41043940567974707, -0.2352530283211807, -0.15540358535864765, -0.12842632627919867, -0.1315041310435221, -0.5170257889795024, -0.1893444748704309, -0.11224565217877233, -0.15890056143772036, -0.18091525711782136]"
"[-0.46877283941452025, 1.6875630648099007, 0.5795299468799322, 0.24646819391897457, 1.5142420340626201, 0.2649379938081159, 0.2754644520270892, 1.5050216283029376, 0.48469533246094354, -0.4011149038289194, 1.5551645697386938, 0.6273287548135957]","[1.26, 1.26, 1.26, 1.26, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.62, 1.62, 1.62, 1.62, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.57, -0.25, 0.04, 0.77, -0.63, -0.33, -0.09, 0.11, 0.55, 0.67, -0.58, -0.29, 0.1, 0.71, -0.74, -0.51, -0.29, -0.25, 0.01, 0.18, 0.44, 0.51, 0.66]","[-0.4785992217898833, -0.4838709677419355, -0.2495511669658887, 0.006493506493506494, -0.5837837837837838, -0.5789473684210527, -0.4577777777777778, -0.2936708860759494, -0.05058365758754864, 0.0851063829787234, -0.6491228070175439, -0.574726609963548, -0.35353535353535354, 0.08396946564885496, -0.35960591133004927, -0.5, -0.6112852664576802, -0.4936416184971098, -0.45691906005221933, -0.2366412213740458, -0.1489841986455982, -0.06521739130434782, -0.14423076923076922]","[0.05477022341710861, 0.029187531557439982, 0.04103079841327504, 0.05697908691237727, 0.04220914765049538, 0.05639997050282314, 0.029635554963081453, 0.03400963025698633, 0.044051643145110654, 0.032498067104162975, 0.04505900931817815, 0.02852573018990617, 0.06647748740984746, 0.05026517794749409, 0.06549108120140099, 0.053708615552957466, 0.04431047213104083, 0.029569511569122655, 0.04545174966001472, 0.04244441655677053, 0.0332207152824223, 0.05201762587647198, 0.06861253688169408]","[-0.47133940499935123, -0.46213040231523667, -0.3220661758218042, 0.01532104692322516, -0.5732655485650565, -0.585519145308697, -0.46670128040727227, -0.3210606395487164, -0.0063642792777150676, 0.04617135115051633, -0.6152488695562476, -0.5972095739852292, -0.3557299726759016, 0.02246574422766324, -0.3988731013588201, -0.513378409596551, -0.5097104865966788, -0.5000623950458364, -0.39315179711920295, -0.3014461246789299, -0.17189563843949257, -0.1458239633615765, -0.11158306095546738]"
"[0.3630430832010964, 1.6082447651875342, 0.4437227271419294, -0.2633841976164817, 1.5237210595652722, 0.5610954035328828, 0.007118491827472479, 1.609147774509569, 0.4121063488565444, -0.49117593609560095, 1.5401133071366855, 0.6037499104997923]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.82, 1.82, 1.82, 1.82, 1.82, 1.82]","[-0.79, -0.39, -0.13, 0.29, 0.7, -0.78, -0.55, -0.42, -0.06, 0.12, 0.37, 0.61, 0.64, -0.7, -0.31, -0.09, 0.25, 0.33, 0.84, -0.83, -0.57, -0.28, 0.07, 0.45, 0.6]","[0.29457364341085274, 0.1949509116409537, 0.20739219712525667, 0.2857142857142857, 0.21699544764795145, 0.4865810968494749, 0.3262411347517731, 0.2762836185819071, 0.2553191489361702, 0.3478787878787879, 0.34913793103448276, 0.3704414587332054, 0.3211267605633803, 0.4114285714285714, 0.3233082706766917, 0.3020527859237537, 0.3333333333333333, 0.3598014888337469, 0.13368983957219252, 0.4315245478036176, 0.2694610778443114, 0.23193916349809887, 0.30935251798561153, 0.37398373983739835, 0.3141945773524721]","[0.059494849252910736, 0.03673173553730553, 0.044329095867086485, 0.041548217910507924, 0.03802628624616614, 0.029842817245982072, 0.05629099678575882, 0.033603239490899495, 0.03525764086846595, 0.03264093635287917, 0.04350244506388754, 0.04069391211245897, 0.03554163604091526, 0.034449269754073475, 0.058020989270348974, 0.03650340671274289, 0.06203228069323139, 0.032864540550558125, 0.05124459086611182, 0.03242535782821776, 0.03726002512540459, 0.059981119476650746, 0.04032915425300314, 0.034139363715929155, 0.03791373082338177]","[0.3937874545677279, 0.1804694379513278, 0.2081037461048243, 0.3030706472572888, 0.18343806746279548, 0.4688487485613223, 0.2852171068145659, 0.24811364699971256, 0.29403060167651396, 0.34624722503012517, 0.3824584585836169, 0.3137865093645972, 0.2946723591165518, 0.38351251693813765, 0.24866776841822694, 0.2890760294668827, 0.3757090332141669, 0.3835901243229725, 0.10361814447047307, 0.4834754878781064, 0.26978130713541437, 0.22814566702323585, 0.30724992153143577, 0.3471345480078232, 0.29871375516511794]"
"[0.22024590333062205, 1.6339070958951596, 0.47163275191845333, 0.29232638078428014, 1.4401333318856386, 0.5234468174345175, 0.11612965811978251, 1.5854359653632815, 0.5648908077822521, 0.3644068582379383, 1.5274633121683319, 0.49925023373999133]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.7, 1.7, 1.7, 1.7, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.64, -0.37, 0.01, 0.46, 0.72, -0.74, -0.59, -0.22, -0.17, 0.18, 0.21, 0.62, 0.78, -0.48, -0.36, 0.08, 0.78, -0.68, -0.46, -0.29, -0.04, 0.26, 0.5, 0.63]","[0.11920529801324503, 0.18849840255591055, 0.09900990099009901, 0.12647554806070826, 0.26515151515151514, 0.13885350318471337, 0.09342560553633218, 0.23890063424947147, 0.18507890961262555, 0.10749185667752444, 0.07803468208092486, 0.1965389369592089, 0.38686131386861317, 0.1783960720130933, 0.2278719397363465, 0.18316831683168316, 0.3238434163701068, 0.09266943291839558, 0.24358974358974358, 0.13157894736842105, 0.1497326203208556, 0.10204081632653061, 0.08029197080291971, 0.23723041997729852]","[0.03298588394530228, 0.055510075999663365, 0.0700140381788436, 0.04073531425629895, 0.059342823786007866, 0.03534578425394659, 0.058566250784050033, 0.03157136429255194, 0.037223313015831996, 0.05674233150697076, 0.03789837697640693, 0.03447240429563997, 0.03523307843224773, 0.03980671059832032, 0.042254595111795364, 0.04891013601719398, 0.05644023203737942, 0.03703036726614064, 0.05490854975279126, 0.03282541171374692, 0.05112583151558543, 0.053713082699386946, 0.04257996340559139, 0.032729096973361606]","[0.1089809348175426, 0.17151231507348694, 0.11760544595780553, 0.1219023139548858, 0.2965261968513338, 0.07920176930327576, 0.16674963592488035, 0.19005039578562474, 0.180854117449576, 0.11237169333925034, 0.10972284382552695, 0.22786660889535318, 0.3916900567232224, 0.19919485129770126, 0.2051522621396808, 0.12826993659573568, 0.3757552571502614, 0.11505523608819695, 0.1638018871697553, 0.15985058599413351, 0.122320831614684, 0.08789051890563766, 0.12077285471898701, 0.17740917839634698]"
"[-0.26841411803943194, 1.4990648075313895, 0.4908248453847091, 0.0781458824671764, 1.5258728823395102, 0.2805460167350937, -0.20725647089120694, 1.6458844711127134, 0.5612056283342433, 0.28880000042217363, 1.5015585432438525, 0.45202211020200084]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.74, 1.74, 1.74, 1.74, 1.84, 1.84, 1.84, 1.84]","[-0.78, -0.63, -0.46, -0.18, -0.04, 0.14, 0.43, 0.48, 0.73, -0.77, -0.63, -0.44, -0.28, -0.09, 0.27, 0.41, 0.47, 0.72, -0.66, -0.12, 0.27, 0.7, -0.79, -0.14, 0.38, 0.84]","[-0.40540540540540543, -0.17024793388429751, -0.17519685039370078, -0.13253012048192772, -0.11392405063291139, -0.19747899159663865, -0.26269315673289184, -0.24352331606217617, -0.17209302325581396, -0.3647711511789182, -0.20393120393120392, -0.1279887482419128, -0.19282511210762332, -0.16853932584269662, -0.19285714285714287, -0.2323008849557522, -0.22654462242562928, -0.1574279379157428, -0.28460686600221485, -0.10051107325383304, -0.15605095541401273, -0.1590909090909091, -0.3399602385685885, -0.015228426395939087, -0.14371859296482412, -0.19322033898305085]","[0.061352858376258985, 0.04006225818138497, 0.030887560622247894, 0.04112103304013062, 0.04224746930985931, 0.04493230313805272, 0.032055971768999075, 0.03490728642804444, 0.04750480982616573, 0.03467587199834349, 0.0343134142590329, 0.037194491681234364, 0.06570823115779688, 0.046726420975489104, 0.058639519903053786, 0.032349657348802435, 0.032946068093222244, 0.046500994061415196, 0.03190168541745742, 0.041065401034217706, 0.03941547635102616, 0.060761895039616806, 0.04193213859205558, 0.050373430245459476, 0.03137301862307531, 0.04039352819037435]","[-0.30507675544197865, -0.18156089240142886, -0.10803463731164979, -0.09861210470168215, -0.1266299798079496, -0.175399956637096, -0.237671963615192, -0.24143494774939103, -0.20475456413557544, -0.35596786108407474, -0.22011435334194737, -0.12267510545830992, -0.10081417489346202, -0.12349648892468365, -0.2218999544798846, -0.249046444566762, -0.25450047506521506, -0.21513293458234437, -0.21033793556843672, -0.094907253037487, -0.1931383252030452, -0.21210475463603934, -0.2879988310152618, -0.0752847675065753, -0.19286586725555102, -0.15631728930219904]"
"[-0.0570642934289975, 1.7369106116928439, 0.44558537010767607, -0.2793146994156193, 1.6614592044819232, 0.41517383262738133, -0.2793146994156193, 1.425727565619697, 0.3480043079635605, -0.14716580936951987, 1.5533783987022907, 0.4837571838892097]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.63, 1.63, 1.63, 1.63, 1.92, 1.92, 1.92, 1.92, 1.92]","[-0.68, -0.49, 0.04, 0.26, 0.77, -0.76, -0.42, -0.06, 0.0, 0.31, 0.69, -0.75, -0.1, 0.4, 0.68, -0.64, -0.26, 0.03, 0.2, 0.57]","[-0.016817593790426907, -0.056672760511883, 0.1464968152866242, 0.07175925925925926, -0.3019976498237368, 0.043922369765066395, 0.1047040971168437, 0.09037037037037036, 0.08321167883211679, 0.01634472511144131, -0.2633832976445396, 0.037241379310344824, 0.21273031825795644, 0.024299065420560748, -0.18559556786703602, 0.04685942173479561, -0.0057273768613974796, -0.011627906976744186, -0.03875968992248062, -0.1259259259259259]","[0.03596241333328916, 0.04268819389501286, 0.05582441430805331, 0.033932984893542344, 0.03267900031661359, 0.03192929537909882, 0.038740352992653104, 0.03833252552113321, 0.038075526490475756, 0.038542017942041165, 0.03156566247788844, 0.037113304235340115, 0.03999048906387141, 0.04322100465948376, 0.051717169392179324, 0.03154076307555851, 0.03384431706250832, 0.03812206511348097, 0.06221049808080368, 0.03485672015161528]","[0.010520492641715324, 0.05373866698826522, 0.11665545295805549, 0.07682224704314318, -0.2884103354662256, 0.040573460120338724, 0.07697948219685895, 0.10048534832596641, 0.09709671219637703, 0.020967220270045286, -0.2659347480289103, 0.05000090564302995, 0.09016357790127327, -0.03388000060253775, -0.25577121398375074, 0.05343861432538263, 0.02556199157323797, 0.008737586747456937, -0.014289380355376342, -0.13579749964883622]"
"[0.1576133774436835, 1.6645422582182552, 0.3605107306346352, 0.4144648073519085, 1.4789866581372921, 0.6554421383330065, 0.286039092397796, 1.4467723616635024, 0.4662661326334411, 0.029187662489571022, 1.6693630012109673, 0.7455437607836871]","[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.48, 1.48, 1.48, 1.48, 1.48, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.67, -0.51, -0.32, -0.08, 0.06, 0.27, 0.55, 0.77, -0.58, -0.22, 0.12, 0.48, 0.81, -0.83, -0.51, -0.27, 0.14, 0.45, 0.61, -0.72, -0.64, -0.38, -0.07, 0.13, 0.26, 0.49, 0.77]","[0.0, -0.07356948228882834, -0.044534412955465584, -0.1050228310502283, -0.07615480649188515, 0.10840438489646773, 0.19480519480519481, 0.29704510108864696, -0.0037735849056603774, 0.034055727554179564, 0.0379746835443038, 0.19411764705882353, 0.4674285714285714, 0.12796208530805686, 0.07905138339920949, 0.03153153153153153, 0.13598326359832635, 0.24064171122994651, 0.2968197879858657, -0.03485254691689008, 0.015957446808510637, 0.05016008537886873, -0.02064896755162242, 0.06359945872801083, 0.13973799126637554, 0.2862190812720848, 0.31007751937984496]","[0.04490132550669373, 0.036810649064800145, 0.031782673679495874, 0.038797962509821815, 0.03523065508882491, 0.0346945693401635, 0.06453466252332626, 0.037656138560114356, 0.061429074305464376, 0.039321651434663284, 0.06491012687823824, 0.03761879886557709, 0.029885697116317698, 0.0482790492747229, 0.04431630109845312, 0.047434301709280154, 0.032041887987385824, 0.03174247254767526, 0.040138849413772805, 0.05174658036061102, 0.05156449586443758, 0.03262745250921324, 0.054300964537222725, 0.036711122391433926, 0.03271674940940719, 0.05695694975591125, 0.029594349384297763]","[-0.036031940816292254, -0.05752546492153747, -0.0648109845543275, -0.04374410407399982, -0.014871649203544156, 0.052748853162917844, 0.19108306576349157, 0.3409196004581084, 0.013585283036427783, -0.0022490984594890156, 0.06382751651984332, 0.2296877443508014, 0.47724267069223014, 0.08265468695758747, 0.036395066791427864, 0.03430625420383485, 0.10545193314399223, 0.2301586233073791, 0.3209907834051129, 0.020751313794026366, 0.017309624198353784, 0.01749279232617187, 0.04454741023818226, 0.0803049052868941, 0.1122281774357048, 0.18712251498108398, 0.3133287197368922]"
"[-0.44497873942722577, 1.4992979347805118, 0.536722333877875, 0.34095773540527685, 1.6384288807292997, 0.3839484204591698, -0.2831682887264164, 1.7566455648424404, 0.6784927993465211, -0.2716103993906443, 1.588964934398473, 0.6085377322387013]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.57, -0.18, 0.16, 0.24, 0.66, -0.73, -0.4, -0.28, 0.12, 0.31, 0.74, -0.65, -0.5, -0.09, 0.28, 0.42, 0.83, -0.62, -0.5, -0.01, 0.23, 0.33, 0.58]","[-0.435, -0.2958963282937365, -0.15347334410339256, -0.052845528455284556, -0.07122507122507123, -0.6086956521739131, -0.477326968973747, -0.453027139874739, -0.17133956386292834, -0.0779816513761468, -0.08984375, -0.61, -0.48198970840480276, -0.32011331444759206, -0.10474090407938258, -0.08786610878661087, -0.18562874251497005, -0.4567901234567901, -0.4360655737704918, -0.13333333333333333, -0.023485784919653894, -0.06804733727810651, 0.03339882121807466]","[0.03183502395161656, 0.04439284093097515, 0.03971721390291075, 0.045020486531862504, 0.03764671185417925, 0.03244469446670365, 0.030355077754040772, 0.040733525059235734, 0.0317480141218382, 0.04774547536199397, 0.04401544696418417, 0.032349652239243624, 0.036287538580713166, 0.03565508887218677, 0.033021815364707816, 0.06443444162461354, 0.034004965645705945, 0.04035191856042105, 0.05152897689879705, 0.06397337409104348, 0.035148430062451094, 0.03837238821537074, 0.04429949240111616]","[-0.46340991373737517, -0.31045480588924934, -0.16819583981755534, -0.14369711350553366, -0.1371517022196401, -0.6435089940956044, -0.5018515138168183, -0.42935400134383017, -0.18490497716715304, -0.1024207994647103, -0.11576035118547173, -0.616932200309566, -0.5475470350513694, -0.2891525266643227, -0.08798448464257688, -0.04877102627219264, -0.1420209017911208, -0.4298232934355503, -0.38437368745101486, -0.14719322289884373, -0.054707243040907225, -0.030986521235128323, -0.028506006024342095]"
"[-0.3392999838616341, 1.4308551477275957, 0.6266847838212671, 0.1081285662855757, 1.695937790476949, 0.33061855884476105, -0.07829999627576172, 1.631062139878689, 0.29575851824360927, 0.19015713381256416, 1.6493081388517807, 0.38023339227601954]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.65, 1.65, 1.65, 1.65, 1.65, 1.87, 1.87, 1.87, 1.87, 1.87]","[-0.8, -0.63, -0.31, -0.06, 0.15, 0.32, 0.63, 0.79, -0.83, -0.43, -0.25, 0.03, 0.28, 0.47, 0.61, -0.84, -0.37, 0.06, 0.26, 0.54, -0.69, -0.23, -0.17, 0.3, 0.62]","[-0.28337236533957844, -0.1746641074856046, -0.14741035856573706, -0.163855421686747, -0.24958677685950414, -0.22962962962962963, -0.21189591078066913, -0.18556701030927836, -0.39759036144578314, -0.15267175572519084, -0.12877263581488935, -0.15, -0.20260021668472372, -0.16184971098265896, -0.225, -0.4752475247524752, -0.12127236580516898, -0.19823788546255505, -0.28413284132841327, -0.2422680412371134, -0.25595238095238093, -0.15308641975308643, -0.09737827715355805, -0.2692307692307692, -0.18041237113402062]","[0.0464097447613102, 0.04313733924961068, 0.031214943463121907, 0.03424137215722331, 0.03936912497567378, 0.05923181806340985, 0.05958655954194881, 0.04073139076457648, 0.03357187547046336, 0.04317307912875349, 0.03145399387437438, 0.06991065727054782, 0.032232786014508574, 0.0375130934955416, 0.054468310741200704, 0.043774280114539314, 0.03129563091242572, 0.03755958048615088, 0.05824203629196103, 0.034828486167289376, 0.037290852851285146, 0.03472225863264192, 0.043068568949359134, 0.047218670751585694, 0.049934270619727966]","[-0.3207818899963094, -0.2225095904619385, -0.15573020586074815, -0.17160507437888844, -0.20293150082022185, -0.2251250323698219, -0.21996303499226144, -0.1762650685734829, -0.37023028724999796, -0.16254180773986884, -0.148790461109145, -0.17895401164212138, -0.2191884886300572, -0.23273773574757717, -0.22199330130172806, -0.4148299575788961, -0.13447510443366412, -0.1611488649648657, -0.1966183649232371, -0.20987313712614175, -0.2276378751074028, -0.11000661928269335, -0.1125631564278476, -0.17156366852355878, -0.16072327083989704]"
"[-0.73, 1.6191780216253469, 0.5161250267741213, 0.19, 1.4313204370849133, 0.6453455858635293, 0.41, 1.4596385392031626, 0.32905618674218223, 0.17, 1.680895506825982, 0.45357934918284676]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.48, 1.48, 1.48, 1.48, 1.77, 1.77, 1.77, 1.77, 1.97, 1.97, 1.97, 1.97, 1.97]","[-0.74, -0.49, -0.34, -0.2, -0.05, 0.12, 0.45, 0.58, 0.82, -0.58, -0.16, 0.3, 0.5, -0.77, -0.13, 0.13, 0.53, -0.65, -0.24, -0.09, 0.26, 0.61]","[-0.34125636672325976, -0.4262295081967213, -0.4991304347826087, -0.5598455598455598, -0.5833333333333334, -0.5875875875875876, -0.5089820359281437, -0.39855818743563337, -0.17207792207792208, -0.5670886075949367, -0.7268445839874411, -0.7854671280276817, -0.582995951417004, -0.5504587155963303, -0.7111111111111111, -0.7339449541284404, -0.5788336933045356, -0.4422857142857143, -0.48812664907651715, -0.5260663507109005, -0.5358444714459295, -0.40046838407494145]","[0.03873079988036966, 0.03343553470997661, 0.036136668335488335, 0.02972575094323554, 0.026548661623481146, 0.025600707473351886, 0.03330446750126141, 0.029432521075101168, 0.03969013888319261, 0.029304393569065345, 0.027212084959849118, 0.036406081034498466, 0.036554981068989974, 0.028272007795666177, 0.052404462683922945, 0.046001835040651876, 0.02679720568858716, 0.030319882150897537, 0.031700535908118554, 0.04139894321320223, 0.029431030285163515, 0.044343376804303516]","[-0.3619591947626163, -0.4730523802870388, -0.5270112420801417, -0.5641094654003138, -0.5855683187153654, -0.581684008203218, -0.4657440722927896, -0.37275622250179385, -0.11758116147666954, -0.5579487051240253, -0.7607182915525998, -0.7419101160164056, -0.6068708961520672, -0.4934265994694486, -0.6774092151843732, -0.7063877480991682, -0.5735001408290277, -0.4465875955236179, -0.4898015331816988, -0.5119145275056403, -0.5280572510243071, -0.43102905741172187]"
"[-0.37670284593398945, 1.7149063964460123, 0.4027991111845769, 0.4477788546007799, 1.4464117068904427, 0.6599849611043913, -0.5188548632675704, 1.7601996077267863, 0.6305674181704835, -0.2629812320671247, 1.694400826132281, 0.5007016790809146]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97]","[-0.77, -0.46, -0.09, 0.1, 0.54, 0.72, -0.7, -0.62, -0.45, -0.13, -0.08, 0.21, 0.32, 0.59, 0.8, -0.78, -0.6, -0.34, -0.16, 0.08, 0.1, 0.43, 0.52, 0.84, -0.71, -0.41, -0.32, 0.1, 0.31, 0.43, 0.69]","[-0.5202312138728323, -0.3323529411764706, -0.2421875, -0.1048780487804878, -0.025025025025025027, -0.00872093023255814, -0.5442477876106194, -0.5631825273010921, -0.42779291553133514, -0.22330097087378642, -0.28046989720998533, -0.05222929936305733, -0.04816955684007707, -0.09465020576131687, -0.1860036832412523, -0.6884306987399771, -0.5899581589958159, -0.4657534246575342, -0.4327485380116959, -0.15, -0.12160566706021252, -0.07749077490774908, -0.164257555847569, -0.30434782608695654, -0.5862068965517241, -0.3890675241157556, -0.33665835411471323, -0.12, -0.0038461538461538464, -0.0959902794653706, -0.1986970684039088]","[0.0324651766328792, 0.03616834662769915, 0.060639341565384745, 0.034728925788798874, 0.03162869144060092, 0.03812319277790383, 0.027902214396551668, 0.03263817240414378, 0.047181983509653094, 0.036301570068917814, 0.03678202325314288, 0.03564281580961685, 0.043844173486743986, 0.06386203424491362, 0.04216521546984208, 0.024547757717799934, 0.03015416850372434, 0.05178570660879163, 0.04874833039122456, 0.04177960883356514, 0.034105400586422946, 0.060563015878227267, 0.035757605907267134, 0.04556717074589145, 0.04757431480417646, 0.036937125288297706, 0.03325000051759271, 0.03893979574044646, 0.04385257660837554, 0.03469684481907161, 0.03955204123443661]","[-0.5376908432688231, -0.3767591218858804, -0.15023270849557263, -0.056005297492215694, -0.0051558716300539945, -0.08753703729123664, -0.5697770770906103, -0.5288547333819313, -0.4262957300655261, -0.21553587841370542, -0.1849689429180729, -0.04929247711707648, -0.025224925510203725, -0.06067738684049956, -0.2076329858232718, -0.7007781003327321, -0.6125711639157609, -0.4380731187889089, -0.3103888528594241, -0.1672939040507439, -0.15796845004045001, -0.09752448670385291, -0.12032767303411625, -0.3886263094951784, -0.5558037001293404, -0.3890563503696433, -0.33262967201096477, -0.10834453505367032, -0.06319891105937438, -0.07082590439057201, -0.19698662575796763]"
"[0.4082037118920292, 1.7846870035288736, 0.5036478076427104, 0.17960963323249285, 1.6582320184902897, 0.3936533288355453, -0.45174544116051224, 1.5827889564830482, 0.3158353324083712, -0.31023482103794214, 1.6161858094425339, 0.35365826254919264]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87]","[-0.82, -0.61, -0.14, -0.03, 0.23, 0.43, 0.71, -0.66, -0.47, -0.38, -0.06, 0.08, 0.32, 0.61, 0.81, -0.76, -0.48, -0.33, -0.19, -0.1, 0.27, 0.41, 0.54, 0.73, -0.77, -0.59, -0.31, -0.1, 0.26, 0.56, 0.68]","[-0.04941176470588235, 0.07399103139013453, 0.3119266055045872, 0.3888888888888889, 0.4717557251908397, 0.45484949832775917, 0.21548387096774194, 0.11264367816091954, 0.16427783902976847, 0.21311475409836064, 0.5424610051993067, 0.6207951070336392, 0.6567342073897497, 0.5643312101910828, 0.09935205183585313, -0.035386631716906945, 0.11854103343465046, 0.34459459459459457, 0.43231441048034935, 0.4977973568281938, 0.7201166180758017, 0.6733780760626398, 0.6029850746268657, 0.38349514563106796, 0.06829268292682927, 0.09090909090909091, 0.245593419506463, 0.4020618556701031, 0.6281800391389433, 0.5590828924162258, 0.4266666666666667]","[0.04844787320066189, 0.033390697921817696, 0.03217465583276478, 0.04258639865776851, 0.03445201410590804, 0.03641804685740303, 0.03507718128508595, 0.04764117319483413, 0.03275334285444471, 0.05107002857390896, 0.034973028920668114, 0.04335379786414255, 0.02603518708289204, 0.029465088598544662, 0.032699448971850294, 0.036179757022566754, 0.054743058945513734, 0.038582453068163935, 0.04213474565563588, 0.040704094749446855, 0.026491432587554004, 0.03496760938661897, 0.030819866624824804, 0.045499692554103875, 0.049271178669280234, 0.05778561146942984, 0.03322967598095419, 0.03286857350096818, 0.03441970259128336, 0.034819421272049754, 0.05221607528834888]","[-0.05470196871360938, 0.02632645407959975, 0.3188328861634104, 0.3799125759759814, 0.46574902956326164, 0.44503430999519866, 0.23096676944320788, -0.0020384943958074494, 0.15499052095704427, 0.24092204316246596, 0.5380740284103452, 0.6331364770330109, 0.6910564326735564, 0.49438563366605437, 0.12646496790632333, -0.020472157668680227, 0.16588313062460816, 0.3003412497790456, 0.42823734104503697, 0.505089110640986, 0.6913285198596518, 0.6714846069667956, 0.5898357052418994, 0.33755195742504635, 0.04683090602831701, 0.1169442714422824, 0.2985607723222501, 0.44611216372953255, 0.603716700310064, 0.5265664891704873, 0.41605191687884024]"
